Agency_name,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,FullAdd,type,loctype,address_1,CD114FP,lon,lat
UGA,Housing Services,The Gardens Apartments,899,Park St.,Atlanta,30310,Fulton,Adults 18+,"899 Park St., Atlanta, GA 30310",premise,rooftop,"899 park st sw, atlanta, ga 30310, usa",5,-84.4172108,33.7422408
Open Hand Atlanta,NA,Quest Community Development,879,Rock Street,Atlanta,30314,Fulton,NA,"879 Rock Street, Atlanta, GA 30314",street_address,rooftop,"879 rock st nw, atlanta, ga 30314, usa",5,-84.416243,33.762514
Open Hand Atlanta,NA,Quest Community Development,879,Rock Street,Atlanta,30314,Fulton,Adults 18+,"879 Rock Street, Atlanta, GA 30314",street_address,rooftop,"879 rock st nw, atlanta, ga 30314, usa",5,-84.416243,33.762514
UGA,NA,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,NA,"786 Thurmond St, Atlanta, GA 30314",premise,rooftop,"786 thurmond st nw, atlanta, ga 30314, usa",5,-84.4131446,33.7602538
UGA,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,"786 Thurmond St, Atlanta, GA 30314",premise,rooftop,"786 thurmond st nw, atlanta, ga 30314, usa",5,-84.4131446,33.7602538
HealthMPowers,NA,Brown Middle School,225,James P Brawley Dr SW,Atlanta,30314,APS- Fulton,NA,"225 James P Brawley Dr SW, Atlanta, GA 30314",street_address,range_interpolated,"225 james p brawley dr sw, atlanta, ga 30314, usa",5,-84.4128285,33.7474856
HealthMPowers,NA,Martin Luther King Jr. ES,6745,W. Lees Mill Rd,College Park,30349,Clayton,NA,"6745 W. Lees Mill Rd, College Park, GA 30349",street_address,range_interpolated,"6745 w lee's mill rd, atlanta, ga 30349, usa",5,-84.4123151,33.6078489
HealthMPowers,Elem,MLK,5745,W Lees Mill Rd,College Park,30349,Clayton,K-5,"5745 W Lees Mill Rd, College Park, GA 30349",street_address,range_interpolated,"5745 w lee's mill rd, atlanta, ga 30349, usa",5,-84.4123151,33.6078489
Open Hand Atlanta,NA,Raising Expectations,225,James P Brawley Dr NW,Atlanta,30314,Fulton,NA,"225 James P Brawley Dr NW, Atlanta, GA 30314",street_address,rooftop,"225 james p brawley dr nw, atlanta, ga 30314, usa",5,-84.4123,33.7610162
Open Hand Atlanta,NA,Raising Expectations,225,James P Brawley Dr NW,Atlanta,30314,Fulton,Teens 14-18,"225 James P Brawley Dr NW, Atlanta, GA 30314",street_address,rooftop,"225 james p brawley dr nw, atlanta, ga 30314, usa",5,-84.4123,33.7610162
Open Hand Atlanta,NA,Hollis innovation academy,225,James P Brawley Dr NW,Atlanta,30314,Fulton,Kids,"225 James P Brawley Dr NW, Atlanta, GA 30314",street_address,rooftop,"225 james p brawley dr nw, atlanta, ga 30314, usa",5,-84.4123,33.7610162
UGA,NA,New Horizons,745,Orr St.,Atlanta,30314,Fulton,NA,"745 Orr St., Atlanta, GA 30314",street_address,rooftop,"745 orr st nw, atlanta, ga 30314, usa",5,-84.4116819,33.7626371
UGA,NA,New Horizons,745,Orr St.,Atlanta,30314,Fulton,NA,"745 Orr St., Atlanta, GA 30314",street_address,rooftop,"745 orr st nw, atlanta, ga 30314, usa",5,-84.4116819,33.7626371
UGA,"Food Talk, Food Talk: Better U",New Horizons,745,Orr St.,Atlanta,30314,Fulton,Adults 18+,"745 Orr St., Atlanta, GA 30314",street_address,rooftop,"745 orr st nw, atlanta, ga 30314, usa",5,-84.4116819,33.7626371
HealthMPowers,after school,NA,740,Cameron Madison Alexander Blvd NW,Atlanta,30318,Fulton,18-May,"740 Cameron Madison Alexander Blvd NW, Atlanta, GA 30318",premise,rooftop,"740 cameron madison alexander blvd nw, atlanta, ga 30318, usa",5,-84.4115937,33.767788
HealthMPowers,Child Care,Felicia Botherson,3135,Dogwood Drive,Hapeville,30354,Fulton,5 yrs >,"3135 Dogwood Drive, Hapeville, GA 30354",premise,rooftop,"3135 dogwood dr, hapeville, ga 30354, usa",5,-84.4087995,33.6686509
UGA,NA,Essence of Hope,2031,"Metropolitan Pkwy, SW, Atlanta, GA 30315",Atlanta,30315,Fulton,NA,"2031 Metropolitan Pkwy, SW, Atlanta, GA 30315, Atlanta, GA 30315",street_address,rooftop,"2031 metropolitan pkwy sw, atlanta, ga 30315, usa",5,-84.4081967,33.6987501
UGA,"Food Talk, Food Talk: Better U",Essence of Hope,2031,Metropolitan Pwky. SW,Atlanta,30315,Fulton,Adults 18+,"2031 Metropolitan Pwky. SW, Atlanta, GA 30315",street_address,rooftop,"2031 metropolitan pkwy sw, atlanta, ga 30315, usa",5,-84.4081967,33.6987501
UGA,NA,Haven G5,967,"Dewey Street SW, Atlanta, GA 30310",Atlanta,30310,Fulton,NA,"967 Dewey Street SW, Atlanta, GA 30310, Atlanta, GA 30310",street_address,rooftop,"967 dewey st sw, atlanta, ga 30310, usa",5,-84.4075239,33.7284173
UGA,NA,Haven,967,"Dewey Street, SW",Atlanta,30310,Fulton,NA,"967 Dewey Street, SW, Atlanta, GA 30310",street_address,rooftop,"967 dewey st sw, atlanta, ga 30310, usa",5,-84.4075239,33.7284173
UGA,"Food Talk, Food Talk: Better U",Haven G5,967,Dewey St.,Atlanta,30310,Fulton,Adults 18+,"967 Dewey St., Atlanta, GA 30310",street_address,rooftop,"967 dewey st sw, atlanta, ga 30310, usa",5,-84.4075239,33.7284173
UGA,NA,Fulton County Library - Metropolitan Library,1332,Metropolitan Parkway,Atlanta,30310,Fulton,NA,"1332 Metropolitan Parkway, Atlanta, GA 30310",premise,rooftop,"1332 metropolitan pkwy sw, atlanta, ga 30310, usa",5,-84.4073693,33.7187686
UGA,NA,Fulton County Library - Metropolitan Library,1332,Metropolitan Parkway,Atlanta,30310,Fulton,NA,"1332 Metropolitan Parkway, Atlanta, GA 30310",premise,rooftop,"1332 metropolitan pkwy sw, atlanta, ga 30310, usa",5,-84.4073693,33.7187686
UGA,NA,Matthew's Place,565,Larkin St.,Atlanta,30313,Fulton,NA,"565 Larkin St., Atlanta, GA 30313",street_address,range_interpolated,"565 larkin st sw, atlanta, ga 30314, usa",5,-84.405215,33.7480148
UGA,NA,Matthew's Place,565,Larkin St.,Atlanta,30313,Fulton,NA,"565 Larkin St., Atlanta, GA 30313",street_address,range_interpolated,"565 larkin st sw, atlanta, ga 30314, usa",5,-84.405215,33.7480148
UGA,"Food Talk, Food Talk: Better U",Matthew's Place,565,Larkin St.,Atlanta,30313,Fulton,Adults 18+,"565 Larkin St., Atlanta, GA 30313",street_address,range_interpolated,"565 larkin st sw, atlanta, ga 30314, usa",5,-84.405215,33.7480148
Open Hand Atlanta,NA,Columbia Senior Residences at Mechanicsville,555,McDaniel Street SW,Atlanta,30312,Fulton,NA,"555 McDaniel Street SW, Atlanta, GA 30312",premise,rooftop,"555 mcdaniel st sw, atlanta, ga 30312, usa",5,-84.4033634,33.7409475
Open Hand Atlanta,NA,Columbia Senior Residences at Mechanicsville,555,McDaniel Street SW,Atlanta,30312,Fulton,NA,"555 McDaniel Street SW, Atlanta, GA 30312",premise,rooftop,"555 mcdaniel st sw, atlanta, ga 30312, usa",5,-84.4033634,33.7409475
Open Hand Atlanta,NA,Center for Working Families,477,Windsor St SW,Atlanta,30312,Fulton,NA,"477 Windsor St SW, Atlanta, GA 30312",street_address,rooftop,"477 windsor st sw, atlanta, ga 30312, usa",5,-84.399713,33.7413728
Open Hand Atlanta,NA,Center for Working Families,477,Windsor St SW,Atlanta,30312,Fulton,families,"477 Windsor St SW, Atlanta, GA 30312",street_address,rooftop,"477 windsor st sw, atlanta, ga 30312, usa",5,-84.399713,33.7413728
UGA,"Food Talk, Food Talk: Better U",Salvation Army,469,Marietta St.,Atlanta,30313,Fulton,Adults 18+,"469 Marietta St., Atlanta, GA 30313",street_address,rooftop,"469 marietta st nw, atlanta, ga 30313, usa",5,-84.3969815,33.7656876
UGA,NA,Salvation Army,469,Marietta Street,Atlanta,30313,Fulton,NA,"469 Marietta Street, Atlanta, GA 30313",street_address,rooftop,"469 marietta st nw, atlanta, ga 30313, usa",5,-84.3969815,33.7656876
UGA,NA,Salvation Army,469,"Marietta Street, SW, Atlanta, GA 30313",Atlanta,30313,Fulton,NA,"469 Marietta Street, SW, Atlanta, GA 30313, Atlanta, GA 30313",street_address,rooftop,"469 marietta st nw, atlanta, ga 30313, usa",5,-84.3969815,33.7656876
Open Hand Atlanta,NA,Columbia Senior Residences at High Point,220,Bowen Circle SW,Atlanta,30315,Fulton,NA,"220 Bowen Circle SW, Atlanta, GA 30315",street_address,rooftop,"220 bowen cir sw, atlanta, ga 30315, usa",5,-84.395711,33.7149487
Open Hand Atlanta,Cooking Matters for Adults,Columbia Senior Residences at High Point,220,Bowen Circle SW,Atlanta,30315,Fulton,Adults,"220 Bowen Circle SW, Atlanta, GA 30315",street_address,rooftop,"220 bowen cir sw, atlanta, ga 30315, usa",5,-84.395711,33.7149487
HealthMPowers,NA,Long Middle School,3200,Latona Dr SW,Atlanta,30354,APS- Fulton,NA,"3200 Latona Dr SW, Atlanta, GA 30354",street_address,rooftop,"3200 latona dr sw, atlanta, ga 30354, usa",5,-84.3952224,33.6666804
HealthMPowers,Middle School,Long Middle School,3200,Latona Dr SW,Atlanta,30354,APS,8-Jun,"3200 Latona Dr SW, Atlanta, GA 30354",street_address,rooftop,"3200 latona dr sw, atlanta, ga 30354, usa",5,-84.3952224,33.6666804
Open Hand Atlanta,NA,Mercy Care Gateway,275,Pryor Street,Atlanta,30303,Fulton,NA,"275 Pryor Street, Atlanta, GA 30303",premise,rooftop,"275 pryor st sw, atlanta, ga 30303, usa",5,-84.3945287,33.7476184
HealthMPowers,Child Care,Atlanta School of Excellence,180,Memorial Drive,Atlanta,30303,Fulton,< 5yrs,"180 Memorial Drive, Atlanta, GA 30303",premise,rooftop,"180 memorial dr sw, atlanta, ga 30303, usa",5,-84.3933895,33.7465977
HealthMPowers,NA,Atlanta School of Excellence,180,Memorial Drive,Atlanta,30303,Fulton,NA,"180 Memorial Drive, Atlanta, GA 30303",premise,rooftop,"180 memorial dr sw, atlanta, ga 30303, usa",5,-84.3933895,33.7465977
Open Hand Atlanta,NA,Well Spring Living Carver,1600,Pryor Rd SW,Atlanta,30315,Fulton,NA,"1600 Pryor Rd SW, Atlanta, GA 30315",premise,rooftop,"1600 pryor rd sw, atlanta, ga 30315, usa",5,-84.3929699,33.710533
Open Hand Atlanta,NA,Well Spring Living Carver,1600,Pryor Rd SW,Atlanta,30315,Fulton,Adults 18+,"1600 Pryor Rd SW, Atlanta, GA 30315",premise,rooftop,"1600 pryor rd sw, atlanta, ga 30315, usa",5,-84.3929699,33.710533
HealthMPowers,NA,Floyd Middle School,4803,Floyd Road,Mableton,30126,Cobb,NA,"4803 Floyd Road, Mableton, GA 30126",premise,rooftop,"4803 floyd rd sw, mableton, ga 30126, usa",13,-84.5749507,33.8381522
HealthMPowers,Food Retail,Dollar General,487,GA-15,Tennille,31089,Washington,Adults 18+,"487 GA-15, Tennille, GA 31089",premise,rooftop,"487 ga-15, tennille, ga 31089, usa",10,-82.8057551,32.9314402
Open Hand Atlanta,NA,Zaban Paradies Center,1605,Peachtree Street,Atlanta,30309,Fulton,NA,"1605 Peachtree Street, Atlanta, GA 30309",street_address,rooftop,"1605 peachtree st nw, atlanta, ga 30309, usa",5,-84.3897033,33.7980232
Open Hand Atlanta,NA,Emmaus House,1017,"1017 Hank Aaron Drive, SW ",Atlanta,30315-1705,Fulton,NA,"1017 1017 Hank Aaron Drive, SW , Atlanta, GA 30315-1705",street_address,rooftop,"1017 hank aaron dr sw, atlanta, ga 30315, usa",5,-84.3882638,33.7268029
Open Hand Atlanta,NA,Emmaus House,1017,"1017 Hank Aaron Drive, SW ",Atlanta,30315-1705,Fulton,Teens 14-18,"1017 1017 Hank Aaron Drive, SW , Atlanta, GA 30315-1705",street_address,rooftop,"1017 hank aaron dr sw, atlanta, ga 30315, usa",5,-84.3882638,33.7268029
HealthMPowers,NA,Price Middle School,1670,Benjamin Weldon Bickers Dr SE,Atlanta,30315,APS- Fulton,NA,"1670 Benjamin Weldon Bickers Dr SE, Atlanta, GA 30315",street_address,rooftop,"1670 benjamin weldon bickers dr se, atlanta, ga 30315, usa",5,-84.3878461,33.709033
HealthMPowers,Middle School,Price Middle School,1670,Benjamin Weldon Bickers Dr SE,Atlanta,30315,APS,8-Jun,"1670 Benjamin Weldon Bickers Dr SE, Atlanta, GA 30315",street_address,rooftop,"1670 benjamin weldon bickers dr se, atlanta, ga 30315, usa",5,-84.3878461,33.709033
Open Hand Atlanta,NA,Peachtree Rd. Highrise- Atlanta Housing Authority,2240,Peachtree Rd NE,Atlanta,30318,Fulton,NA,"2240 Peachtree Rd NE, Atlanta, GA 30318",street_address,range_interpolated,"2240 peachtree rd ne, atlanta, ga 30305, usa",5,-84.3874582,33.8260838
Open Hand Atlanta,"Cooking Matters for Adults, ACFB Partnership",Community Friendship,85,Renaissance Pkwy,Atlanta,30308,Fulton,Adults,"85 Renaissance Pkwy, Atlanta, GA 30308",premise,rooftop,"85 renaissance pkwy ne, atlanta, ga 30308, usa",5,-84.3845982,33.768401
UGA,NA,Veranda at Carver,217,"Thirkiel Ave, SW",Atlanta,30315,Fulton,NA,"217 Thirkiel Ave, SW, Atlanta, GA 30315",street_address,range_interpolated,"217 thirkield ave se, atlanta, ga 30315, usa",5,-84.3833105,33.7148857
UGA,NA,Veranda at Carver,217,Thirkield Ave.,Atlanta,30315,Fulton,NA,"217 Thirkield Ave., Atlanta, GA 30315",street_address,range_interpolated,"217 thirkield ave se, atlanta, ga 30315, usa",5,-84.3833105,33.7148857
UGA,"Food Talk, Food Talk: Better U",Veranda at Carver,217,Thirkield Ave.,Atlanta,30315,Fulton,Adults 18+,"217 Thirkield Ave., Atlanta, GA 30315",street_address,range_interpolated,"217 thirkield ave se, atlanta, ga 30315, usa",5,-84.3833105,33.7148857
HealthMPowers,after school,Whitehead Club,1900,Lakewood Ave. SE,Atlanta,30315,Fulton,18-May,"1900 Lakewood Ave. SE, Atlanta, GA 30315",street_address,rooftop,"1900 lakewood ave se, atlanta, ga 30315, usa",5,-84.3831245,33.7027492
HealthMPowers,NA,Whitehead Club,1900,Lakewood Ave.,Atlanta,30315,Fulton,NA,"1900 Lakewood Ave., Atlanta, GA 30315",street_address,rooftop,"1900 lakewood ave se, atlanta, ga 30315, usa",5,-84.3831245,33.7027492
Open Hand Atlanta,NA,Blackshear- Columbia Residential,14,Meldon Avenue SW,Atlanta,30315,Fulton,NA,"14 Meldon Avenue SW, Atlanta, GA 30315",premise,rooftop,"14 meldon ave se, atlanta, ga 30315, usa",5,-84.3825475,33.7112521
Open Hand Atlanta,NA,Blackshear- Columbia Residential,14,Meldon Avenue SW,Atlanta,30315,Fulton,"Adults, Families","14 Meldon Avenue SW, Atlanta, GA 30315",premise,rooftop,"14 meldon ave se, atlanta, ga 30315, usa",5,-84.3825475,33.7112521
Open Hand Atlanta,NA,Grady WIC,80,80 Jesse Hill Jr Dr SE,Atlanta,30303,Fulton,NA,"80 80 Jesse Hill Jr Dr SE, Atlanta, GA 30303",street_address,range_interpolated,"80 jesse hill jr dr se, atlanta, ga 30303, usa",5,-84.3824527,33.7523251
UGA,NA,Georgia Avenue High Rise,174,"Georgia Avenue, SE",Atlanta,30312,Fulton,NA,"174 Georgia Avenue, SE, Atlanta, GA 30312",premise,rooftop,"174 georgia ave se, atlanta, ga 30312, usa",5,-84.3821999,33.7372365
UGA,NA,Greater Works Missionary Baptist Church/Food Pantry,295,Morrow Rd,Forest Park,30297,Clayton,NA,"295 Morrow Rd, Forest Park, GA 30297",premise,rooftop,"295 morrow rd, forest park, ga 30297, usa",5,-84.3804921,33.5912162
UGA,FTFM,Greater Works Missionary Baptist Church/Food Pantry,295,Morrow Rd,Forest Park,30297,Clayton,Adults 18+,"295 Morrow Rd, Forest Park, GA 30297",premise,rooftop,"295 morrow rd, forest park, ga 30297, usa",5,-84.3804921,33.5912162
HealthMPowers,Middle School,King Middle School,545,Hill St SE,Atlanta,30312,APS,8-Jun,"545 Hill St SE, Atlanta, GA 30312",street_address,rooftop,"545 hill st se, atlanta, ga 30312, usa",5,-84.3790476,33.7389006
HealthMPowers,NA,King Middle School,656,Hill St Se,Atlanta,30312,APS- Fulton,NA,"656 Hill St Se, Atlanta, GA 30312",street_address,range_interpolated,"656 hill st se, atlanta, ga 30312, usa",5,-84.3784233,33.737207
Open Hand Atlanta,NA,Urban Recipe,645,Grant Street,Atlanta,30312,Fulton,NA,"645 Grant Street, Atlanta, GA 30312",premise,rooftop,"645 grant st se, atlanta, ga 30312, usa",5,-84.3767213,33.7369569
Open Hand Atlanta,NA,Urban Recipe,645,Grant Street,Atlanta,30312,Fulton,Adults 18+,"645 Grant Street, Atlanta, GA 30312",premise,rooftop,"645 grant st se, atlanta, ga 30312, usa",5,-84.3767213,33.7369569
UGA,NA,Golden Age,501,Grant Street,Atlanta,30312,Fulton,NA,"501 Grant Street, Atlanta, GA 30312",premise,rooftop,"501 grant st se, atlanta, ga 30312, usa",5,-84.3766358,33.7410085
HealthMPowers,NA,Easter Seals Premier,399,Macedonia Road,Atlanta,30354,Fulton,NA,"399 Macedonia Road, Atlanta, GA 30354",premise,rooftop,"399 macedonia rd se, atlanta, ga 30354, usa",5,-84.3760764,33.663083
HealthMPowers,Child Care,Easter Seals Premier,399,Macedonia Road,Atlanta,30354,Fulton,< 5yrs,"399 Macedonia Road, Atlanta, GA 30354",premise,rooftop,"399 macedonia rd se, atlanta, ga 30354, usa",5,-84.3760764,33.663083
UGA,NA,Ashton Walk Senior Housing,4950,Governors Dive,Forest Park,30297,Clayton,NA,"4950 Governors Dive, Forest Park, GA 30297",street_address,range_interpolated,"4950 governors dr, forest park, ga 30297, usa",5,-84.3757657,33.6189696
UGA,NA,Ashton Walk Senior Housing,4950,Governors Dive,Forest Park,30297,Clayton,NA,"4950 Governors Dive, Forest Park, GA 30297",street_address,range_interpolated,"4950 governors dr, forest park, ga 30297, usa",5,-84.3757657,33.6189696
Open Hand Atlanta,NA,Cosby Spear High Rise- Atlanta Housing Authority,355,North Ave. NE,Atlanta,30308,Fulton,NA,"355 North Ave. NE, Atlanta, GA 30308",street_address,rooftop,"355 north avenue ne, atlanta, ga 30308, usa",5,-84.3754653,33.7711162
Open Hand Atlanta,NA,Boulevard Coop,386,Pine St NE,Atlanta,30308,Fulton,NA,"386 Pine St NE, Atlanta, GA 30308",premise,rooftop,"386 pine st ne, atlanta, ga 30308, usa",5,-84.3745891,33.7682376
Open Hand Atlanta,NA,Boulevard Coop,386,Pine St NE,Atlanta,30308,Fulton,Adults 18+,"386 Pine St NE, Atlanta, GA 30308",premise,rooftop,"386 pine st ne, atlanta, ga 30308, usa",5,-84.3745891,33.7682376
Open Hand Atlanta,NA,Mercy Care,424,Decatur St SE,Atlanta,30312,Fulton,NA,"424 Decatur St SE, Atlanta, GA 30312",street_address,rooftop,"424 decatur st se, atlanta, ga 30312, usa",5,-84.3744307,33.7509488
Open Hand Atlanta,NA,Mercy Care Clinic- Decatur St. Location,424,Decatur St SE,Atlanta,30312,Fulton,NA,"424 Decatur St SE, Atlanta, GA 30312",street_address,rooftop,"424 decatur st se, atlanta, ga 30312, usa",5,-84.3744307,33.7509488
HealthMPowers,NA,Fountain ES,5215,West ST,Forest Park,30297,Clayton,NA,"5215 West ST, Forest Park, GA 30297",premise,rooftop,"5215 west st, forest park, ga 30297, usa",5,-84.3738823,33.6121857
HealthMPowers,Elem,Fountain,5215,West St,Forest Park,30297,Clayton,K-5,"5215 West St, Forest Park, GA 30297",premise,rooftop,"5215 west st, forest park, ga 30297, usa",5,-84.3738823,33.6121857
Open Hand Atlanta,NA,Operation Peace,542,Boulevard NE,Atlanta,30308,Fulton,NA,"542 Boulevard NE, Atlanta, GA 30308",premise,rooftop,"542 boulevard ne, atlanta, ga 30308, usa",5,-84.3722185,33.7691001
UGA,NA,Boys & Girls Club - Cartersville,642,"Henderson Dr, Cartersville, GA 30120",Cartersville,30120,Bartow,NA,"642 Henderson Dr, Cartersville, GA 30120, Cartersville, GA 30120",street_address,range_interpolated,"642 henderson dr, cartersville, ga 30120, usa",11,-84.8180647,34.1532218
Open Hand Atlanta,NA,Calvin Courts,479,E. Paces Ferry Road N.E.,Atlanta,30305,Fulton,NA,"479 E. Paces Ferry Road N.E., Atlanta, GA 30305",premise,rooftop,"479 east paces ferry rd ne, atlanta, ga 30305, usa",5,-84.371904,33.8378786
Open Hand Atlanta,"CFSP Site, Senior Living Community , Section 8 Housing",Calvin Courts,479,E. Paces Ferry Road N.E.,Atlanta,30305,Fulton,Adults,"479 E. Paces Ferry Road N.E., Atlanta, GA 30305",premise,rooftop,"479 east paces ferry rd ne, atlanta, ga 30305, usa",5,-84.371904,33.8378786
UGA,NA,Our House,173,Boulevard,Atlanta,30312,Fulton,NA,"173 Boulevard, Atlanta, GA 30312",premise,rooftop,"173 boulevard ne, atlanta, ga 30312, usa",5,-84.3717056,33.7591379
UGA,NA,Our House,173,Boulevard,Atlanta,30312,Fulton,Adults 18+,"173 Boulevard, Atlanta, GA 30312",premise,rooftop,"173 boulevard ne, atlanta, ga 30312, usa",5,-84.3717056,33.7591379
DPH,NA,Paradise Community Development Corporation,4234,Hendrix Drive,Forest Park,30297,Clayton County,NA,"4234 Hendrix Drive, Forest Park, GA 30297",premise,rooftop,"4234 hendrix dr, forest park, ga 30297, usa",5,-84.3714137,33.6386276
DPH,NA,Clayton County Head Start,667,South Avenue,Forest Park,30297,Clayton County,NA,"667 South Avenue, Forest Park, GA 30297",premise,rooftop,"667 south ave, forest park, ga 30297, usa",5,-84.3683888,33.6147095
UGA,NA,Forest Park Library,4812,West St.,Forest Park,30297,Clayton,NA,"4812 West St., Forest Park, GA 30297",premise,rooftop,"4812 west st, forest park, ga 30297, usa",5,-84.3678664,33.6231094
UGA,NA,Forest Part Library,4812,West Street,Forest Park,30297,Clayton,NA,"4812 West Street, Forest Park, GA 30297",premise,rooftop,"4812 west st, forest park, ga 30297, usa",5,-84.3678664,33.6231094
UGA,NA,Forest Park Library,4812,West St.,Forest Park,30297,Clayton,NA,"4812 West St., Forest Park, GA 30297",premise,rooftop,"4812 west st, forest park, ga 30297, usa",5,-84.3678664,33.6231094
UGA,"Food Talk, Food Talk:Better U. Food Talk: Farmers Market",Forest Park Library,4812,West St.,Forest Park,30297,Clayton,Adults 18+,"4812 West St., Forest Park, GA 30297",premise,rooftop,"4812 west st, forest park, ga 30297, usa",5,-84.3678664,33.6231094
